title;description;amount;average_per_member;date_purchased;date_created;last_update;user_id;category_id;group_id;is_deleted
Supermarkt Bologna;;8.66;4.33;2022-07-06;2022-07-06;;2;26;3;false
Kaffee Bologna;;6;3;2022-07-06;2022-07-06;;2;26;3;false
Mittag Bologna Centrale;;12.5;6.25;2022-07-06;2022-07-06;;2;26;3;false
Biergarten;;32;16;2022-07-06;2022-07-06;;1;19;3;false
Frühstück Firenze Bahnhof SMN;;14.4;7.2;2022-07-06;2022-07-06;;2;26;3;false
La Toraia Firenze;;36;18;2022-07-05;2022-07-05;;2;26;3;false
Mittag San Casciano;;11.5;5.75;2022-07-05;2022-07-05;;2;26;3;false
Mittag Firenze;;12;6;2022-07-05;2022-07-05;;2;26;3;false
Olivenöl Marinella;;48;24;2022-07-05;2022-07-05;;2;17;3;false
Clantenova;;80;40;2022-07-05;2022-07-05;;2;26;3;false
Vino e Olio Clantenova;;26;13;2022-07-05;2022-07-05;;2;17;3;false
Italien;Unterkunft Florenz;88.59;44.295;2022-07-04;2022-07-04;;1;26;3;false
Wash&Dry;;8;4;2022-07-03;2022-07-03;;2;26;3;false
Essen in Empoli;;16.9;8.45;2022-07-02;2022-07-02;;2;26;3;false
Unterkunft Lucca;;254.28;127.14;2022-07-02;2022-07-02;;2;26;3;false
Minimarket Romita;;10.68;5.34;2022-07-02;2022-07-02;;2;26;3;false
Mittagessen Lucca;;40;20;2022-07-01;2022-07-01;;2;26;3;false
Einkaufen Lucca;;59.43;29.715;2022-06-30;2022-06-30;;2;26;3;false
Gelato Pisa;;7;3.5;2022-06-30;2022-06-30;;2;26;3;false
Italien;Mittagessen in Pisa (Pizzeria IL Monti no) ;24;12;2022-06-30;2022-06-30;;1;26;3;false
Unterkunft Massa e Cozzile;;204.4;102.2;2022-06-29;2022-06-29;;2;26;3;false
Italien;Frühstück in Massa (Abreise) ;19;9.5;2022-06-29;2022-06-29;;1;26;3;false
Kaffee in Lucca;;12.5;6.25;2022-06-29;2022-06-29;;2;26;3;false
Gelato in Pescia;;6;3;2022-06-29;2022-06-29;;2;26;3;false
Essen Pescia;;9.16;4.58;2022-06-29;2022-06-29;;2;26;3;false
SWM Strom;;27;13.5;2022-06-28;2022-06-28;;2;20;3;false
Italien;Essen in Pistoia;40;20;2022-06-27;2022-06-27;;1;26;3;false
Lebensmittel Montecatini;;47.19;23.595;2022-06-27;2022-06-27;;2;26;3;false
Gelato Montecatini;;6;3;2022-06-27;2022-06-27;;2;26;3;false
Frühstuck Massa;;10.8;5.4;2022-06-27;2022-06-27;;2;26;3;false
Obst und Wasser Pistoia;;3.2;1.6;2022-06-26;2022-06-26;;2;26;3;false
Abendessen Massa;;22;11;2022-06-26;2022-06-26;;2;26;3;false
Gelato Pistoia;;4;2;2022-06-26;2022-06-26;;2;26;3;false
Museo del Tessuto;;16;8;2022-06-25;2022-06-25;;2;26;3;false
Hotel Prato;;142;71;2022-06-25;2022-06-25;;2;26;3;false
Italien;Gelato in Prato;5;2.5;2022-06-25;2022-06-25;;1;26;3;false
Italien;Essen in Prato;40;20;2022-06-25;2022-06-25;;1;26;3;false
Essen Prato;;30;15;2022-06-25;2022-06-25;;2;26;3;false
Kaffee Bahnhof;;3.2;1.6;2022-06-24;2022-06-24;;2;26;3;false
Italien;Kaffee + Wasser Speisewagon;10;5;2022-06-24;2022-06-24;;1;26;3;false
Eis Bologna;;6.5;3.25;2022-06-24;2022-06-24;;2;26;3;false
Fahrradkarten;;7;3.5;2022-06-24;2022-06-24;;2;26;3;false
Essen im Zug;;29.3;14.65;2022-06-24;2022-06-24;;2;26;3;false
Geschenk;Brigitte Geburtstag;50;25;2022-06-22;2022-06-22;;1;17;3;false
Internet;;34.9;17.45;2022-06-22;2022-06-22;;1;20;3;false
Biergarten am Flaucher;;25;12.5;2022-06-19;2022-06-19;;1;19;3;false
Edeka;;30.99;15.495;2022-06-18;2022-06-18;;1;18;3;false
Vollcorner;;11.47;5.735;2022-06-18;2022-06-18;;1;18;3;false
DM;;6.2;3.1;2022-06-18;2022-06-18;;2;18;3;false
Biergarten Bavaria;;18;9;2022-06-18;2022-06-18;;2;19;3;false
Apotheke;;26.95;13.475;2022-06-18;2022-06-18;;2;18;3;false
DM;;2.5;1.25;2022-06-18;2022-06-18;;2;18;3;false
Italien;Fahrradservice ;158;79;2022-06-15;2022-06-15;;1;26;3;false
Kostas;;19;9.5;2022-06-14;2022-06-14;;1;18;3;false
Biergarten;;27.5;13.75;2022-06-12;2022-06-12;;2;19;3;false
DM;;20.9;10.45;2022-06-11;2022-06-11;;1;18;3;false
Biergarten;;14.4;7.2;2022-06-11;2022-06-11;;2;19;3;false
Vollcorner Brot;;4.17;2.085;2022-06-11;2022-06-11;;2;18;3;false
Edeka;;63.58;31.79;2022-06-11;2022-06-11;;1;18;3;false
Vollcorner;;76.33;38.165;2022-06-11;2022-06-11;;1;18;3;false
Biergarten;;39.3;19.65;2022-06-08;2022-06-08;;2;19;3;false
Bahntickets Italien;;12.6;6.3;2022-06-07;2022-06-07;;2;26;3;false
Vollcorner;;48.71;24.355;2022-06-04;2022-06-04;;1;18;3;false
Italien;Fahrrad Zubehör;59.92;29.96;2022-06-04;2022-06-04;;1;26;3;false
Biergarten Wienerplatz;;13.5;6.75;2022-06-04;2022-06-04;;2;19;3;false
Biergarten ;;34.6;17.3;2022-06-04;2022-06-04;;1;19;3;false
Kostas;;31.35;15.675;2022-06-04;2022-06-04;;2;18;3;false
Edeka;;85.36;42.68;2022-06-02;2022-06-02;;1;18;3;false
Bahntickets Italien Zurück;;144.8;72.4;2022-05-30;2022-05-30;;2;26;3;false
Netflix;;7.99;3.995;2022-05-30;2022-05-30;;2;20;3;false
Strom;;27;13.5;2022-05-30;2022-05-30;;2;20;3;false
SWM Strom;;27;13.5;2022-05-30;2022-05-30;;2;20;3;false
Vollcorner;;40.27;20.135;2022-05-28;2022-05-28;;1;18;3;false
Edeka;;43.02;21.51;2022-05-28;2022-05-28;;1;18;3;false
Bauhaus ;;55.61;27.805;2022-05-27;2022-05-27;;1;20;3;false
Edeka;;49.95;24.975;2022-05-25;2022-05-25;;1;18;3;false
Bahntickets Italien hin;;181.6;90.8;2022-05-25;2022-05-25;;2;26;3;false
Internet;;34.9;17.45;2022-05-23;2022-05-23;;1;20;3;false
Vollcorner;;4.28;2.14;2022-05-23;2022-05-23;;2;18;3;false
Vollcorner;;13.68;6.84;2022-05-23;2022-05-23;;2;18;3;false
Edeka;;1.66;0.83;2022-05-21;2022-05-21;;2;18;3;false
Vollcorner;;25.79;12.895;2022-05-21;2022-05-21;;2;18;3;false
Vollcorner;;13.08;6.54;2022-05-21;2022-05-21;;2;18;3;false
Kostas;;20.44;10.22;2022-05-21;2022-05-21;;2;18;3;false
Vollcorner;;4.28;2.14;2022-05-21;2022-05-21;;2;18;3;false
Edeka;;59.93;29.965;2022-05-19;2022-05-19;;1;18;3;false
Kostas;;28.35;14.175;2022-05-15;2022-05-15;;2;18;3;false
Edeka;;16.32;8.16;2022-05-15;2022-05-15;;2;18;3;false
Viktualienmarkt (Fleisch);;13;6.5;2022-05-15;2022-05-15;;2;18;3;false
Vollcorner;;7.62;3.81;2022-05-15;2022-05-15;;2;18;3;false
Edeka ;;35;17.5;2022-05-11;2022-05-11;;1;18;3;false
(Ticket Biennale) Muttertag;;25;12.5;2022-05-08;2022-05-08;;2;17;3;false
Edeka;;55.65;27.825;2022-05-07;2022-05-07;;1;18;3;false
Vollcorner;;11.25;5.625;2022-05-06;2022-05-06;;2;18;3;false
Kostas (inkl. 1 Kg Nüsse);;90.41;45.205;2022-05-06;2022-05-06;;2;18;3;false
DM;;4.35;2.175;2022-05-06;2022-05-06;;2;20;3;false
Edeka;;6.98;3.49;2022-05-06;2022-05-06;;2;18;3;false
Biokultur;;7.98;3.99;2022-05-05;2022-05-05;;1;18;3;false
Netflix;;7.99;3.995;2022-04-30;2022-04-30;;2;20;3;false
Edeka;;5.93;2.965;2022-04-30;2022-04-30;;2;18;3;false
Vollcorner;;40.32;20.16;2022-04-30;2022-04-30;;2;18;3;false
SWM Strom;;27;13.5;2022-04-30;2022-04-30;;2;20;3;false
Edeka;;66.72;33.36;2022-04-29;2022-04-29;;1;18;3;false
Deutsche Bahn;;31;15.5;2022-04-26;2022-04-26;;2;26;3;false
Internet;;34.9;17.45;2022-04-25;2022-04-25;;1;20;3;false
Edeka;;32.83;16.415;2022-04-23;2022-04-23;;1;18;3;false
Vollcorner;;62.53;31.265;2022-04-23;2022-04-23;;1;18;3;false
DM;;9.9;4.95;2022-04-23;2022-04-23;;1;18;3;false
Edeka;;18.11;9.055;2022-04-22;2022-04-22;;2;18;3;false
ARD ZDF Radio Beitragsservice;;55.08;27.54;2022-04-22;2022-04-22;;2;20;3;false
Skikarte Fellhorn;;109;54.5;2022-04-22;2022-04-22;;2;26;3;false
Edeka;;24.83;12.415;2022-04-22;2022-04-22;;2;18;3;false
Edeka;;21.88;10.94;2022-04-21;2022-04-21;;1;18;3;false
Aldi;;16.74;8.37;2022-04-21;2022-04-21;;1;18;3;false
Tanken;;66.9;33.45;2022-04-16;2022-04-16;;1;24;3;false
Oberstdorf ;Mittagessen Oberstdorf ;40;20;2022-04-14;2022-04-14;;1;26;3;false
Oberstdorf;Mittagessen Gipfelstation Fellhorn;30;15;2022-04-13;2022-04-13;;1;26;3;false
Ski-Depot;;8;4;2022-04-12;2022-04-12;;2;26;3;false
Oberstdorf;Fahrt zum Hbf;3.6;1.8;2022-04-12;2022-04-12;;1;26;3;false
Hostel;;152.2;76.1;2022-04-12;2022-04-12;;2;26;3;false
Hinfahrt Oberstdorf;;71.8;35.9;2022-04-12;2022-04-12;;2;26;3;false
Essen Bergstation;;18.9;9.45;2022-04-12;2022-04-12;;2;26;3;false
Frühstück Yormas;;12;6;2022-04-12;2022-04-12;;2;26;3;false
Busfahrt ins Hostel;;5;2.5;2022-04-12;2022-04-12;;2;26;3;false
Kaffee am Bahnhof;;4;2;2022-04-12;2022-04-12;;2;26;3;false
Skiverleih;;92;46;2022-04-12;2022-04-12;;2;26;3;false
Oberstdorf;Abendessen & Getränke im Hostel;38;19;2022-04-12;2022-04-12;;1;26;3;false
Ski-Karte Nebelhorn;;89;44.5;2022-04-12;2022-04-12;;2;26;3;false
Aldi;;72.76;36.38;2022-04-11;2022-04-11;;1;18;3;false
Bauhaus;Hochbeet, Kräutertreppe, Erde und Samen;363.47;181.735;2022-04-11;2022-04-11;;1;20;3;false
Edeka;;32;16;2022-04-09;2022-04-09;;2;18;3;false
Bauhaus Blumen;;50.97;25.485;2022-04-09;2022-04-09;;2;20;3;false
Kostas;;45;22.5;2022-04-09;2022-04-09;;2;18;3;false
Edeka;;40.06;20.03;2022-04-08;2022-04-08;;2;18;3;false
Rossmann;;11.96;5.98;2022-04-08;2022-04-08;;2;18;3;false
Edeka;;17.13;8.565;2022-04-03;2022-04-03;;1;18;3;false
Vollcorner;;14.07;7.035;2022-04-02;2022-04-02;;2;18;3;false
Edeka;;12.65;6.325;2022-04-02;2022-04-02;;2;18;3;false
Bäcker;;10;5;2022-04-02;2022-04-02;;1;18;3;false
Edeka;;12.65;6.325;2022-04-02;2022-04-02;;2;18;3;false
Kostas;;31.2;15.6;2022-04-02;2022-04-02;;2;18;3;false
Vollcorner;;53.28;26.64;2022-04-02;2022-04-02;;1;18;3;false
Edeka ;;51.61;25.805;2022-04-02;2022-04-02;;1;18;3;false
Netflix;;7.99;3.995;2022-03-29;2022-03-29;;2;20;3;false
SWM Strom;;27;13.5;2022-03-28;2022-03-28;;2;20;3;false
Kostas;;29.64;14.82;2022-03-27;2022-03-27;;2;18;3;false
Vollcorner;;9.57;4.785;2022-03-27;2022-03-27;;2;18;3;false
Edeka ;;59.18;29.59;2022-03-26;2022-03-26;;1;18;3;false
Vollcorner;;49.52;24.76;2022-03-26;2022-03-26;;1;18;3;false
Edeka;;59.97;29.985;2022-03-24;2022-03-24;;1;18;3;false
Internet;;34.9;17.45;2022-03-22;2022-03-22;;1;20;3;false
Edeka;;66.72;33.36;2022-03-19;2022-03-19;;2;18;3;false
Vollcorner;;68.17;34.085;2022-03-12;2022-03-12;;1;18;3;false
Kostas;;45.42;22.71;2022-03-12;2022-03-12;;2;18;3;false
Rossmann (Nüsse);;21.56;10.78;2022-03-12;2022-03-12;;2;18;3;false
Edeka;;17.33;8.665;2022-03-12;2022-03-12;;2;18;3;false
Edeka;;46.6;23.3;2022-03-12;2022-03-12;;1;18;3;false
Edeka;;37.46;18.73;2022-03-05;2022-03-05;;2;18;3;false
Vollcorner;;4.66;2.33;2022-03-05;2022-03-05;;2;18;3;false
Vollcorner;;44.23;22.115;2022-03-05;2022-03-05;;2;18;3;false
Edeka ;;54.6;27.3;2022-03-02;2022-03-02;;1;18;3;false
Netflix;;7.99;3.995;2022-03-01;2022-03-01;;2;20;3;false
Rossmann;;17.97;8.985;2022-02-28;2022-02-28;;1;18;3;false
SWM Strom;;27;13.5;2022-02-28;2022-02-28;;2;20;3;false
Vollcorner;;27.74;13.87;2022-02-25;2022-02-25;;2;18;3;false
Gasflasche tauschen;;7;3.5;2022-02-25;2022-02-25;;2;18;3;false
Kostas;;44.76;22.38;2022-02-25;2022-02-25;;2;18;3;false
Edeka ;;94.31;47.155;2022-02-22;2022-02-22;;1;18;3;false
Internet;;34.9;17.45;2022-02-22;2022-02-22;;1;20;3;false
Vollcorner;;63.98;31.99;2022-02-17;2022-02-17;;2;18;3;false
DM;;7.4;3.7;2022-02-17;2022-02-17;;2;18;3;false
Kostas;;19.8;9.9;2022-02-17;2022-02-17;;2;18;3;false
Edeka;;32.47;16.235;2022-02-12;2022-02-12;;1;18;3;false
Kostas;;43;21.5;2022-02-11;2022-02-11;;2;18;3;false
Vollcorner;;43.09;21.545;2022-02-11;2022-02-11;;2;18;3;false
Rossmann;;35.05;17.525;2022-02-09;2022-02-09;;2;18;3;false
Edeka;;21.38;10.69;2022-02-09;2022-02-09;;2;18;3;false
Edeka;;45.16;22.58;2022-02-05;2022-02-05;;1;18;3;false
Edeka;;74.58;37.29;2022-02-03;2022-02-03;;1;18;3;false
Kostas;;31.91;15.955;2022-01-29;2022-01-29;;2;18;3;false
Vollcorner;;40.82;20.41;2022-01-29;2022-01-29;;2;18;3;false
SWM Strom;;27;13.5;2022-01-28;2022-01-28;;2;20;3;false
Netflix;;7.99;3.995;2022-01-27;2022-01-27;;2;20;3;false
Vollcorner;;28;14;2022-01-27;2022-01-27;;1;18;3;false
Edeka;;70.41;35.205;2022-01-27;2022-01-27;;1;18;3;false
Rossmann;;14.93;7.465;2022-01-27;2022-01-27;;1;18;3;false
Edeka;;34.36;17.18;2022-01-24;2022-01-24;;2;18;3;false
Kostas;;6.15;3.075;2022-01-22;2022-01-22;;2;18;3;false
Kostas;;17.5;8.75;2022-01-22;2022-01-22;;2;18;3;false
Vollcorner;;19.24;9.62;2022-01-22;2022-01-22;;2;18;3;false
Internet;;34.9;17.45;2022-01-21;2022-01-21;;1;20;3;false
Edeka;;64.78;32.39;2022-01-21;2022-01-21;;1;18;3;false
Vollcorner;;19;9.5;2022-01-21;2022-01-21;;2;18;3;false
ARD ZDF Radiobeitrag;;55.08;27.54;2022-01-20;2022-01-20;;2;20;3;false
Kostas;;37.88;18.94;2022-01-15;2022-01-15;;2;18;3;false
Vollcorner;;26.66;13.33;2022-01-15;2022-01-15;;2;18;3;false
Edeka;;53.48;26.74;2022-01-14;2022-01-14;;1;18;3;false
Edeka;;14.32;7.16;2022-01-10;2022-01-10;;1;18;3;false
Edeka;;41.28;20.64;2022-01-08;2022-01-08;;2;18;3;false
Edeka;;44.73;22.365;2022-01-05;2022-01-05;;2;18;3;false
Vollcorner;;27.35;13.675;2022-01-03;2022-01-03;;1;18;3;false
Edeka;;26.89;13.445;2022-01-03;2022-01-03;;1;18;3;false
Hugendubel;Buch: Der kleine Aussaatkalender 2022;7.99;3.995;2022-01-03;2022-01-03;;1;17;3;false
Kostas;;26.15;13.075;2022-01-03;2022-01-03;;2;18;3;false
